"data_all_max","max_people","max_experiments","max_coords"
0.446838103836873,"p7","e13","y"
53.2943355607446,"p8","e13","z"
59.393132296461,"p9","e13","x"
1.22536084888153,"p10","e13","y"
53.9794503119231,"p1","e14","z"
58.3871064214444,"p2","e14","x"
-0.259317692113292,"p3","e14","y"
56.6294193205906,"p4","e14","z"
59.398829599184,"p5","e14","x"
1.18407402357439,"p6","e14","y"
54.9265163379012,"p7","e14","z"
59.0767507143784,"p8","e14","x"
0.147776970439664,"p9","e14","y"
54.0962479071899,"p10","e14","z"
60.1777600481427,"p1","e15","x"
0.411635801039228,"p2","e15","y"
58.5475821873023,"p3","e15","z"
60.0697142893758,"p4","e15","x"
-0.363390390066215,"p5","e15","y"
57.3015749577193,"p6","e15","z"
59.025427975614,"p7","e15","x"
0.474876503783946,"p8","e15","y"
55.4872677597419,"p9","e15","z"
58.7724810690092,"p10","e15","x"
-0.796414415996257,"p1","e16","y"
54.0666084728832,"p2","e16","z"
58.782075918939,"p3","e16","x"
-0.0948405125397974,"p4","e16","y"
55.3830448346476,"p5","e16","z"
59.6925210904845,"p6","e16","x"
0.187960195262098,"p7","e16","y"
56.3959959553447,"p8","e16","z"
59.6880217502313,"p9","e16","x"
0.587741013432768,"p10","e16","y"
55.2372053100364,"p1","e1","z"
60.2727412540823,"p2","e1","x"
0.339396306630935,"p3","e1","y"
55.1000969960612,"p4","e1","z"
60.5360200716693,"p5","e1","x"
0.458249410475852,"p6","e1","y"
54.0269100022404,"p7","e1","z"
59.7516681191646,"p8","e1","x"
-0.259125390532077,"p9","e1","y"
55.2518119570735,"p10","e1","z"
60.9404783690818,"p1","e2","x"
0.369294445941063,"p2","e2","y"
55.0479019155769,"p3","e2","z"
60.6757836028315,"p4","e2","x"
0.993518667415672,"p5","e2","y"
55.1608519942196,"p6","e2","z"
59.5021538187268,"p7","e2","x"
0.715621064360269,"p8","e2","y"
54.9763126357963,"p9","e2","z"
59.1419338719077,"p10","e2","x"
0.871177241829718,"p1","e3","y"
55.0523073601224,"p2","e3","z"
59.3065547851086,"p3","e3","x"
0.567728814726498,"p4","e3","y"
53.4619697154652,"p5","e3","z"
59.838359962932,"p6","e3","x"
0.732813111595866,"p7","e3","y"
53.8441707610379,"p8","e3","z"
59.7420264826979,"p9","e3","x"
0.588343290309853,"p10","e3","y"
54.0914168717254,"p1","e4","z"
60.1047540375028,"p2","e4","x"
1.69168877786378,"p3","e4","y"
56.046515826734,"p4","e4","z"
59.1234232058892,"p5","e4","x"
0.410402984825681,"p6","e4","y"
51.1038599011586,"p7","e4","z"
59.3649824640759,"p8","e4","x"
-0.144012140498962,"p9","e4","y"
52.5045051146101,"p10","e4","z"
60.2199272436303,"p1","e5","x"
1.0938186339172,"p2","e5","y"
63.9669488338699,"p3","e5","z"
60.6690245320619,"p4","e5","x"
1.78013964069021,"p5","e5","y"
66.5846885831054,"p6","e5","z"
60.5916685463065,"p7","e5","x"
0.129871511449563,"p8","e5","y"
69.4152002254759,"p9","e5","z"
61.0221006194309,"p10","e5","x"
1.32109836474865,"p1","e6","y"
67.7599001707549,"p2","e6","z"
58.6899224423566,"p3","e6","x"
0.167362914852261,"p4","e6","y"
64.67274466415,"p5","e6","z"
59.8926622964799,"p6","e6","x"
0.0179546537057988,"p7","e6","y"
63.3315432949578,"p8","e6","z"
60.5318981807148,"p9","e6","x"
1.07034559648296,"p10","e6","y"
67.0070949157009,"p1","e7","z"
59.3075945845125,"p2","e7","x"
1.73915689153316,"p3","e7","y"
63.1589506745532,"p4","e7","z"
60.3323929785993,"p5","e7","x"
0.210759838797052,"p6","e7","y"
70.8546647301644,"p7","e7","z"
61.1337433802036,"p8","e7","x"
0.0729854275648474,"p9","e7","y"
65.7105639101007,"p10","e7","z"
59.9219835122267,"p1","e8","x"
0.834865741196912,"p2","e8","y"
59.3001844160581,"p3","e8","z"
59.5374411027394,"p4","e8","x"
0.260762407969949,"p5","e8","y"
58.6631004436165,"p6","e8","z"
59.5326255977088,"p7","e8","x"
-0.342073423678545,"p8","e8","y"
58.3047008936301,"p9","e8","z"
60.2341971185145,"p10","e8","x"
-0.465912189094681,"p1","e9","y"
59.208853339769,"p2","e9","z"
60.552415459368,"p3","e9","x"
0.90785474133341,"p4","e9","y"
59.7538912160562,"p5","e9","z"
59.6005200154828,"p6","e9","x"
2.36974983027873,"p7","e9","y"
61.0594367037448,"p8","e9","z"
60.3487646308859,"p9","e9","x"
0.445528690090229,"p10","e9","y"
56.1612806468986,"p1","e10","z"
59.2433149868294,"p2","e10","x"
0.49691987604914,"p3","e10","y"
64.7352111751587,"p4","e10","z"
60.0773598821311,"p5","e10","x"
0.924434785254746,"p6","e10","y"
60.2193277146278,"p7","e10","z"
60.4243492246309,"p8","e10","x"
3.10330099932432,"p9","e10","y"
58.8253875692124,"p10","e10","z"
60.1213354960785,"p1","e11","x"
-0.606306367124889,"p2","e11","y"
48.1322780932127,"p3","e11","z"
59.4718462265285,"p4","e11","x"
-0.0202336223947483,"p5","e11","y"
48.7747350275389,"p6","e11","z"
59.4687423788123,"p7","e11","x"
0.206403507716713,"p8","e11","y"
51.0413038850662,"p9","e11","z"
59.91883964308,"p10","e11","x"
0.471758596015658,"p1","e12","y"
50.805759386821,"p2","e12","z"
59.0810916540579,"p3","e12","x"
-0.497561278869159,"p4","e12","y"
50.1022604620321,"p5","e12","z"
60.0837564918039,"p6","e12","x"
1.27416738895116,"p7","e12","y"
54.4117257757318,"p8","e12","z"
59.4375471031319,"p9","e12","x"
-0.295667304735435,"p10","e12","y"
52.7046101378707,"p1","e13","z"
61.4303816022066,"p2","e13","x"
0.751183066580472,"p3","e13","y"
50.1867781923551,"p4","e13","z"
60.7455366324956,"p5","e13","x"
0.200097420417046,"p6","e13","y"
52.6784991027705,"p7","e13","z"
60.2419047033993,"p8","e13","x"
0.431829159563066,"p9","e13","y"
56.5908941191441,"p10","e13","z"
58.8637441418219,"p1","e14","x"
0.962256689255368,"p2","e14","y"
38.420649492146,"p3","e14","z"
58.8922582662018,"p4","e14","x"
0.694675600973198,"p5","e14","y"
40.7118879808833,"p6","e14","z"
58.9030631454566,"p7","e14","x"
0.384641128745628,"p8","e14","y"
40.0818748032721,"p9","e14","z"
59.4839827680443,"p10","e14","x"
0.152068239769148,"p1","e15","y"
40.2203182947343,"p2","e15","z"
58.954264708532,"p3","e15","x"
1.85016502946199,"p4","e15","y"
40.1652638655146,"p5","e15","z"
58.440828433081,"p6","e15","x"
2.28059653195317,"p7","e15","y"
42.0741332680006,"p8","e15","z"
58.7684485851991,"p9","e15","x"
0.785727630334425,"p10","e15","y"
39.7581210163066,"p1","e16","z"
58.5808547443536,"p2","e16","x"
0.409145171731133,"p3","e16","y"
37.8776679022635,"p4","e16","z"
58.8663838287613,"p5","e16","x"
0.185827216697937,"p6","e16","y"
39.4537245953374,"p7","e16","z"
59.1283255951546,"p8","e16","x"
0.621587784400484,"p9","e16","y"
40.656560586775,"p10","e16","z"
59.4334053064008,"p1","e1","x"
0.577406501516939,"p2","e1","y"
48.5925792706949,"p3","e1","z"
59.128943935634,"p4","e1","x"
0.317751277058333,"p5","e1","y"
45.8390096305085,"p6","e1","z"
60.202922998545,"p7","e1","x"
0.566760718899396,"p8","e1","y"
40.6409560404375,"p9","e1","z"
61.0549948326373,"p10","e1","x"
0.593128466085546,"p1","e2","y"
44.3232986493777,"p2","e2","z"
60.257552125639,"p3","e2","x"
-0.59010923846692,"p4","e2","y"
43.236437808203,"p5","e2","z"
59.999413368948,"p6","e2","x"
0.34665264183872,"p7","e2","y"
41.2178879869614,"p8","e2","z"
60.0289253712313,"p9","e2","x"
1.25645118630086,"p10","e2","y"
41.3677143532792,"p1","e3","z"
60.4374741927402,"p2","e3","x"
-0.102652092705008,"p3","e3","y"
41.3344407771585,"p4","e3","z"
59.9929245605277,"p5","e3","x"
0.5900069344548,"p6","e3","y"
41.707382728396,"p7","e3","z"
60.3099618577401,"p8","e3","x"
0.109971859926931,"p9","e3","y"
42.7317486002796,"p10","e3","z"
60.521220216267,"p1","e4","x"
0.39481850003895,"p2","e4","y"
46.076252002926,"p3","e4","z"
59.7349410606978,"p4","e4","x"
0.111494523278447,"p5","e4","y"
44.3918404691154,"p6","e4","z"
59.3276624601215,"p7","e4","x"
-0.521175432106331,"p8","e4","y"
42.8637391399529,"p9","e4","z"
59.2902303526852,"p10","e4","x"
0.720144580750129,"p1","e5","y"
43.960445841666,"p2","e5","z"
59.8324892757885,"p3","e5","x"
1.00089872465783,"p4","e5","y"
39.8948061318842,"p5","e5","z"
59.8736755259967,"p6","e5","x"
0.893466520553582,"p7","e5","y"
42.5086090568161,"p8","e5","z"
59.2899524515019,"p9","e5","x"
0.134824071775794,"p10","e5","y"
42.485637069918,"p1","e6","z"
59.3503258053912,"p2","e6","x"
-0.533323922392609,"p3","e6","y"
42.7861599939783,"p4","e6","z"
60.4618352004574,"p5","e6","x"
0.599456098385766,"p6","e6","y"
42.2548354515034,"p7","e6","z"
59.4261689413599,"p8","e6","x"
0.935049525987939,"p9","e6","y"
42.0829794688749,"p10","e6","z"
59.4265012225885,"p1","e7","x"
1.08151593905556,"p2","e7","y"
50.8733465031994,"p3","e7","z"
59.2720916412023,"p4","e7","x"
2.69581846021556,"p5","e7","y"
56.3231600106623,"p6","e7","z"
59.3525193500237,"p7","e7","x"
3.04942094687401,"p8","e7","y"
43.3227415686975,"p9","e7","z"
59.1018793265439,"p10","e7","x"
1.51282852927566,"p1","e8","y"
42.1091409412959,"p2","e8","z"
59.5103061454015,"p3","e8","x"
3.73364377823763,"p4","e8","y"
40.5686777409972,"p5","e8","z"
59.5543619846684,"p6","e8","x"
3.29581050818023,"p7","e8","y"
42.5216903674125,"p8","e8","z"
59.3497285523616,"p9","e8","x"
4.23585246701608,"p10","e8","y"
40.0836876057317,"p1","e9","z"
60.1267136532387,"p2","e9","x"
2.97955177373562,"p3","e9","y"
41.9661713916391,"p4","e9","z"
59.4574024957742,"p5","e9","x"
5.33170644585134,"p6","e9","y"
38.9142025367413,"p7","e9","z"
58.8873865393682,"p8","e9","x"
3.05108099067186,"p9","e9","y"
40.2487488281071,"p10","e9","z"
59.0668370380594,"p1","e10","x"
0.181728980895893,"p2","e10","y"
39.4296806535567,"p3","e10","z"
59.1209907660109,"p4","e10","x"
-0.228147173632478,"p5","e10","y"
38.4308517656203,"p6","e10","z"
60.0154316417214,"p7","e10","x"
0.15223376668689,"p8","e10","y"
39.5923752157754,"p9","e10","z"
60.4726139584904,"p10","e10","x"
0.285803720133168,"p1","e11","y"
39.9943657869255,"p2","e11","z"
60.2996329939314,"p3","e11","x"
0.0859960342407377,"p4","e11","y"
40.6291469259661,"p5","e11","z"
59.7880483736612,"p6","e11","x"
0.630857616964669,"p7","e11","y"
42.0506542271987,"p8","e11","z"
59.3896117726905,"p9","e11","x"
0.0460231390273573,"p10","e11","y"
40.6732571179022,"p1","e12","z"
58.7129616378503,"p2","e12","x"
0.172431606101368,"p3","e12","y"
41.7543794333568,"p4","e12","z"
58.7390604535694,"p5","e12","x"
0.505660861033176,"p6","e12","y"
38.4955973063106,"p7","e12","z"
59.1674664080146,"p8","e12","x"
0.186179998907534,"p9","e12","y"
39.1787477217116,"p10","e12","z"
60.155116330511,"p1","e13","x"
-0.455202799046722,"p2","e13","y"
41.6392127867681,"p3","e13","z"
60.4297862531245,"p4","e13","x"
-0.252692884614467,"p5","e13","y"
41.8311427315214,"p6","e13","z"
59.8301000424511,"p7","e13","x"
0.30073763817901,"p8","e13","y"
41.1561507264851,"p9","e13","z"
58.9650092799194,"p10","e13","x"
-0.550107142287264,"p1","e14","y"
44.4785085948273,"p2","e14","z"
59.2343180628571,"p3","e14","x"
0.221790843861654,"p4","e14","y"
42.3274502131948,"p5","e14","z"
58.5688386090021,"p6","e14","x"
0.178492132200908,"p7","e14","y"
40.6435245782033,"p8","e14","z"
59.5451055992786,"p9","e14","x"
0.440081672887125,"p10","e14","y"
43.7102517177974,"p1","e15","z"
60.0905935519663,"p2","e15","x"
0.229897662934629,"p3","e15","y"
41.3496972492675,"p4","e15","z"
60.4748255644925,"p5","e15","x"
0.283597094446154,"p6","e15","y"
40.4745222506477,"p7","e15","z"
60.1595475278974,"p8","e15","x"
0.658434756127854,"p9","e15","y"
42.0977214127825,"p10","e15","z"
60.6137896153846,"p1","e16","x"
0.396833055876969,"p2","e16","y"
42.6102367619801,"p3","e16","z"
60.1906761560733,"p4","e16","x"
1.14011865142118,"p5","e16","y"
43.2008468613243,"p6","e16","z"
59.4333176745545,"p7","e16","x"
0.206369792375852,"p8","e16","y"
39.0355715473968,"p9","e16","z"
59.2102305878364,"p10","e16","x"
0.600001616744781,"p1","e1","y"
38.1685808900274,"p2","e1","z"
59.3365052004882,"p3","e1","x"
0.451540544676544,"p4","e1","y"
41.6491111236644,"p5","e1","z"
60.5191469441823,"p6","e1","x"
0.377234371906455,"p7","e1","y"
36.7100383860818,"p8","e1","z"
59.6881792834082,"p9","e1","x"
1.10036013632385,"p10","e1","y"
41.3728665950345,"p1","e2","z"
59.8213344394437,"p2","e2","x"
0.725342034810334,"p3","e2","y"
38.6439880334465,"p4","e2","z"
59.1616267942457,"p5","e2","x"
0.833202485944243,"p6","e2","y"
38.99676259065,"p7","e2","z"
58.9525221366413,"p8","e2","x"
0.210001955631772,"p9","e2","y"
40.5731173006105,"p10","e2","z"
60.5478629012108,"p1","e3","x"
0.869737556354446,"p2","e3","y"
52.4129972918862,"p3","e3","z"
60.072869703552,"p4","e3","x"
0.888509651018667,"p5","e3","y"
47.5586932427966,"p6","e3","z"
61.0745308856352,"p7","e3","x"
0.601242104497099,"p8","e3","y"
48.7942285875503,"p9","e3","z"
59.6108799370992,"p10","e3","x"
0.653843372965789,"p1","e4","y"
59.6636222420917,"p2","e4","z"
58.9326699666512,"p3","e4","x"
2.25535842407621,"p4","e4","y"
50.7871500897494,"p5","e4","z"
59.6386009984739,"p6","e4","x"
0.795202161146223,"p7","e4","y"
55.448439868339,"p8","e4","z"
59.7484757401288,"p9","e4","x"
0.667738694495636,"p10","e4","y"
48.6013289911875,"p1","e5","z"
60.8897504305085,"p2","e5","x"
1.00809358202602,"p3","e5","y"
50.03517426621,"p4","e5","z"
59.7931022628267,"p5","e5","x"
1.33320317023349,"p6","e5","y"
45.9482045501364,"p7","e5","z"
60.1937784090142,"p8","e5","x"
0.420844460337717,"p9","e5","y"
50.2352051904299,"p10","e5","z"
58.6818686483766,"p1","e6","x"
0.78682087690624,"p2","e6","y"
43.2326481307118,"p3","e6","z"
59.2692867572951,"p4","e6","x"
0.230862925269551,"p5","e6","y"
40.9130411295465,"p6","e6","z"
59.3464919691666,"p7","e6","x"
1.06301497987222,"p8","e6","y"
39.8121564821691,"p9","e6","z"
59.2781399110552,"p10","e6","x"
2.21599624816907,"p1","e7","y"
40.7068733209787,"p2","e7","z"
61.1152577902771,"p3","e7","x"
0.703277749519745,"p4","e7","y"
43.2446192601945,"p5","e7","z"
61.6664560195797,"p6","e7","x"
1.17329657844512,"p7","e7","y"
47.9674608169902,"p8","e7","z"
61.0691959521588,"p9","e7","x"
3.17317356528193,"p10","e7","y"
44.6481074788261,"p1","e8","z"
61.1975634874199,"p2","e8","x"
2.52036234956176,"p3","e8","y"
44.1379251342927,"p4","e8","z"
61.1248403653697,"p5","e8","x"
2.2228365474936,"p6","e8","y"
43.6269452596131,"p7","e8","z"
59.9327458355934,"p8","e8","x"
1.8035715370488,"p9","e8","y"
44.2712682588218,"p10","e8","z"
60.1108282171,"p1","e9","x"
0.0434649864487278,"p2","e9","y"
52.7531292532099,"p3","e9","z"
59.4018777703269,"p4","e9","x"
0.330867779266285,"p5","e9","y"
53.2886339882033,"p6","e9","z"
60.2029624167301,"p7","e9","x"
0.826746500885767,"p8","e9","y"
54.8004897453429,"p9","e9","z"
60.6605583591866,"p10","e9","x"
0.234535167355969,"p1","e10","y"
54.9216768366841,"p2","e10","z"
59.5745638215404,"p3","e10","x"
0.371449289060049,"p4","e10","y"
55.9983010777138,"p5","e10","z"
60.0948137052386,"p6","e10","x"
0.125640047315735,"p7","e10","y"
57.9749980067834,"p8","e10","z"
60.0496315657913,"p9","e10","x"
0.339377497291443,"p10","e10","y"
57.8116491629123,"p1","e11","z"
59.6898765039742,"p2","e11","x"
0.43489131045237,"p3","e11","y"
54.3347572586657,"p4","e11","z"
61.1531633436078,"p5","e11","x"
0.264006491173719,"p6","e11","y"
59.5357416652884,"p7","e11","z"
60.0956501528187,"p8","e11","x"
0.14970736534899,"p9","e11","y"
58.736011227893,"p10","e11","z"
59.1619709982824,"p1","e12","x"
1.30574371959552,"p2","e12","y"
47.9874087759746,"p3","e12","z"
59.1540275200528,"p4","e12","x"
1.17862343514923,"p5","e12","y"
46.4274496666775,"p6","e12","z"
58.9653555441772,"p7","e12","x"
1.88969451217226,"p8","e12","y"
47.2898088507924,"p9","e12","z"
59.4469414055568,"p10","e12","x"
1.50520655377662,"p1","e13","y"
48.9118306698555,"p2","e13","z"
58.8821339514286,"p3","e13","x"
0.906784860048265,"p4","e13","y"
48.4606882000691,"p5","e13","z"
59.103791352084,"p6","e13","x"
1.24410326335567,"p7","e13","y"
46.5051236776923,"p8","e13","z"
59.2469304477359,"p9","e13","x"
0.860809751100618,"p10","e13","y"
46.5660175356447,"p1","e14","z"
58.7055975638533,"p2","e14","x"
1.52859702980777,"p3","e14","y"
45.7867855080108,"p4","e14","z"
58.7505323776809,"p5","e14","x"
0.0685878783942034,"p6","e14","y"
49.0836839798833,"p7","e14","z"
59.6143089052095,"p8","e14","x"
1.43821575029726,"p9","e14","y"
48.1993098340153,"p10","e14","z"
59.2390173083124,"p1","e15","x"
0.332705557242647,"p2","e15","y"
50.4953977638443,"p3","e15","z"
59.9285061153332,"p4","e15","x"
-0.209184333646451,"p5","e15","y"
54.8600541682651,"p6","e15","z"
60.6414284492641,"p7","e15","x"
0.184569463964613,"p8","e15","y"
50.6735700477493,"p9","e15","z"
59.5595282795552,"p10","e15","x"
0.213727878601988,"p1","e16","y"
48.4707534278325,"p2","e16","z"
59.3823849884405,"p3","e16","x"
-0.754594952733521,"p4","e16","y"
44.6908285929056,"p5","e16","z"
60.5633909172353,"p6","e16","x"
0.184938540240004,"p7","e16","y"
49.8886608777919,"p8","e16","z"
59.6603165151631,"p9","e16","x"
0.332628984219286,"p10","e16","y"
48.1025096721947,"p1","e1","z"
59.4857966842375,"p2","e1","x"
-0.130183564091362,"p3","e1","y"
46.6043324200245,"p4","e1","z"
59.9682952128551,"p5","e1","x"
0.478644696740956,"p6","e1","y"
48.6342949784456,"p7","e1","z"
61.2113906872842,"p8","e1","x"
-0.505283412325177,"p9","e1","y"
46.4600672313514,"p10","e1","z"
60.0666471670475,"p1","e2","x"
0.742724718399792,"p2","e2","y"
51.4851865430539,"p3","e2","z"
59.4775550747622,"p4","e2","x"
-0.341259702251815,"p5","e2","y"
49.8753376148264,"p6","e2","z"
60.0716561020011,"p7","e2","x"
0.714015407238543,"p8","e2","y"
49.2162085175646,"p9","e2","z"
59.1570320997974,"p10","e2","x"
0.0847836927001446,"p1","e3","y"
49.542962790447,"p2","e3","z"
60.5089212603641,"p3","e3","x"
0.372232476787517,"p4","e3","y"
48.071946886912,"p5","e3","z"
59.1736637158959,"p6","e3","x"
-0.781532609696956,"p7","e3","y"
46.2914329708143,"p8","e3","z"
60.2182120183499,"p9","e3","x"
-0.125069406835296,"p10","e3","y"
49.0787246548549,"p1","e4","z"
59.2166172708954,"p2","e4","x"
-0.573105378841578,"p3","e4","y"
49.5352421732151,"p4","e4","z"
61.4359299334411,"p5","e4","x"
1.4073011679437,"p6","e4","y"
46.7826471673635,"p7","e4","z"
59.7872897273337,"p8","e4","x"
0.467038261684624,"p9","e4","y"
46.6514717213565,"p10","e4","z"
59.5584762640145,"p1","e5","x"
1.35438044934844,"p2","e5","y"
55.4822397609264,"p3","e5","z"
59.0505993300836,"p4","e5","x"
0.00969062117599173,"p5","e5","y"
55.4810441427827,"p6","e5","z"
59.5841568173808,"p7","e5","x"
3.4117907286151,"p8","e5","y"
52.7185376735029,"p9","e5","z"
59.4119873172872,"p10","e5","x"
1.7466403596498,"p1","e6","y"
49.848150034599,"p2","e6","z"
59.5535190450025,"p3","e6","x"
5.83831798668689,"p4","e6","y"
47.7398122516227,"p5","e6","z"
59.6415030019773,"p6","e6","x"
2.41456415371763,"p7","e6","y"
50.3575292172236,"p8","e6","z"
58.6382035909417,"p9","e6","x"
3.46517155031009,"p10","e6","y"
48.787103002117,"p1","e7","z"
59.5637776981591,"p2","e7","x"
1.06665803608861,"p3","e7","y"
47.2188528890877,"p4","e7","z"
59.4254018150776,"p5","e7","x"
2.15037395716193,"p6","e7","y"
50.7016592004411,"p7","e7","z"
59.7962176001732,"p8","e7","x"
1.10799047507294,"p9","e7","y"
48.8582715993651,"p10","e7","z"
59.1707323162975,"p1","e8","x"
0.257070266849651,"p2","e8","y"
48.1372164323204,"p3","e8","z"
58.8307398319686,"p4","e8","x"
1.20237583843658,"p5","e8","y"
46.0608131345277,"p6","e8","z"
59.8653366724857,"p7","e8","x"
0.128821146434167,"p8","e8","y"
48.1416444176614,"p9","e8","z"
60.1099841048374,"p10","e8","x"
0.65819406999775,"p1","e9","y"
48.7383669358263,"p2","e9","z"
60.6210970625568,"p3","e9","x"
0.219943879492608,"p4","e9","y"
46.729788492537,"p5","e9","z"
59.3619148573354,"p6","e9","x"
0.288252576188708,"p7","e9","y"
47.032593230427,"p8","e9","z"
59.2923327100444,"p9","e9","x"
0.373834545993365,"p10","e9","y"
48.028042935838,"p1","e10","z"
59.1895934059095,"p2","e10","x"
-0.205587758866681,"p3","e10","y"
46.3640324190311,"p4","e10","z"
59.0181673301367,"p5","e10","x"
-0.0765526990447073,"p6","e10","y"
46.4666019307787,"p7","e10","z"
59.6709686619725,"p8","e10","x"
0.484261598998089,"p9","e10","y"
46.5693609958909,"p10","e10","z"
59.4203638406159,"p1","e11","x"
-0.263489093052381,"p2","e11","y"
48.98968472296,"p3","e11","z"
60.1580136271973,"p4","e11","x"
-0.411237576676048,"p5","e11","y"
44.381147163428,"p6","e11","z"
60.1145363647909,"p7","e11","x"
-0.466354369773122,"p8","e11","y"
47.365930685425,"p9","e11","z"
60.6198306334979,"p10","e11","x"
-0.263611180956442,"p1","e12","y"
48.7917420734696,"p2","e12","z"
59.0915152323393,"p3","e12","x"
-0.376484262594771,"p4","e12","y"
47.9685898938386,"p5","e12","z"
60.4847290815678,"p6","e12","x"
0.209689730806154,"p7","e12","y"
48.8262378961983,"p8","e12","z"
59.3596253294527,"p9","e12","x"
1.26481216935901,"p10","e12","y"
50.1975984153567,"p1","e13","z"
59.5145657318344,"p2","e13","x"
0.60655295999965,"p3","e13","y"
48.5333134076435,"p4","e13","z"
60.4034730170455,"p5","e13","x"
0.366672107003177,"p6","e13","y"
47.8097968988196,"p7","e13","z"
60.3834581208225,"p8","e13","x"
0.661345123288083,"p9","e13","y"
47.2146355738398,"p10","e13","z"
60.5054391127819,"p1","e14","x"
1.11387639429955,"p2","e14","y"
47.0657573573301,"p3","e14","z"
60.4799994309948,"p4","e14","x"
0.790615417387525,"p5","e14","y"
47.5867290766357,"p6","e14","z"
59.8177687477164,"p7","e14","x"
0.7066216394943,"p8","e14","y"
47.0252241873876,"p9","e14","z"
59.5898482738837,"p10","e14","x"
0.821648961588724,"p1","e15","y"
45.6372612144814,"p2","e15","z"
60.0882887857262,"p3","e15","x"
0.899278648179277,"p4","e15","y"
46.5237829954771,"p5","e15","z"
60.4774417978985,"p6","e15","x"
0.691633471087197,"p7","e15","y"
46.0062914560237,"p8","e15","z"
60.1007345441019,"p9","e15","x"
1.44965679397242,"p10","e15","y"
43.3510701503618,"p1","e16","z"
60.0649139319877,"p2","e16","x"
0.281942222529556,"p3","e16","y"
47.066537043573,"p4","e16","z"
59.1273858095615,"p5","e16","x"
0.216780821971889,"p6","e16","y"
46.0569263856495,"p7","e16","z"
59.1910187717484,"p8","e16","x"
1.15757670951296,"p9","e16","y"
45.1209831949635,"p10","e16","z"
NA,"p1","e1","x"
NA,"p2","e1","y"
NA,"p3","e1","z"
60.4688277364191,"p4","e1","x"
1.1336037963389,"p5","e1","y"
56.3753299212966,"p6","e1","z"
60.4066728741302,"p7","e1","x"
0.910035942124571,"p8","e1","y"
54.5327382683131,"p9","e1","z"
60.3808680697486,"p10","e1","x"
0.695931709501531,"p1","e2","y"
56.3157976562625,"p2","e2","z"
59.1320492442314,"p3","e2","x"
0.753294410956222,"p4","e2","y"
55.4002407548363,"p5","e2","z"
58.4815931233892,"p6","e2","x"
0.881278737640614,"p7","e2","y"
57.2262456480305,"p8","e2","z"
60.1666391340896,"p9","e2","x"
0.39814127453239,"p10","e2","y"
55.1448284270197,"p1","e3","z"
61.0374945815778,"p2","e3","x"
0.427272226812817,"p3","e3","y"
56.0722088609931,"p4","e3","z"
60.9874348044371,"p5","e3","x"
0.643513129569132,"p6","e3","y"
56.3418246182758,"p7","e3","z"
60.6096351482543,"p8","e3","x"
-0.00936515111536266,"p9","e3","y"
57.0076155005006,"p10","e3","z"
58.6550457708896,"p1","e4","x"
0.686255583716996,"p2","e4","y"
48.0758111573568,"p3","e4","z"
59.2375186124479,"p4","e4","x"
-0.463734411616064,"p5","e4","y"
47.9244143688989,"p6","e4","z"
59.3452692216273,"p7","e4","x"
0.155187065121379,"p8","e4","y"
47.7248595540741,"p9","e4","z"
59.6380730733677,"p10","e4","x"
2.3233160899469,"p1","e5","y"
47.7287114963854,"p2","e5","z"
60.367665770973,"p3","e5","x"
0.987297450940668,"p4","e5","y"
50.9240628832793,"p5","e5","z"
60.2897874767396,"p6","e5","x"
0.815727503193514,"p7","e5","y"
50.7985294226011,"p8","e5","z"
59.943701149607,"p9","e5","x"
1.6667200505623,"p10","e5","y"
51.2545481617058,"p1","e6","z"
60.889667567426,"p2","e6","x"
1.20156790475994,"p3","e6","y"
52.0435426584278,"p4","e6","z"
59.6537017796087,"p5","e6","x"
1.35830713065456,"p6","e6","y"
50.4611624832594,"p7","e6","z"
60.0032207861294,"p8","e6","x"
1.12512668597434,"p9","e6","y"
50.2719346674738,"p10","e6","z"
59.9430411219959,"p1","e7","x"
-0.450836341692154,"p2","e7","y"
60.922860627342,"p3","e7","z"
59.1723759441127,"p4","e7","x"
-0.189026556767779,"p5","e7","y"
58.5221116899797,"p6","e7","z"
60.5533652092044,"p7","e7","x"
0.243860945471075,"p8","e7","y"
57.1351513221191,"p9","e7","z"
60.8647186519039,"p10","e7","x"
0.535413656827115,"p1","e8","y"
60.1419935446669,"p2","e8","z"
59.986053862512,"p3","e8","x"
-0.351506184440317,"p4","e8","y"
60.4268170171369,"p5","e8","z"
59.6389994577046,"p6","e8","x"
-0.187765511484342,"p7","e8","y"
59.6182033174602,"p8","e8","z"
60.1571142545873,"p9","e8","x"
-0.279419584239663,"p10","e8","y"
60.859467005486,"p1","e9","z"
63.0942847963915,"p2","e9","x"
-0.391970117422174,"p3","e9","y"
62.4222584078766,"p4","e9","z"
60.7958473011605,"p5","e9","x"
0.152744998749326,"p6","e9","y"
61.4441870174924,"p7","e9","z"
60.5618448606402,"p8","e9","x"
0.134580163121463,"p9","e9","y"
64.6410617588897,"p10","e9","z"
59.4358760003071,"p1","e10","x"
1.13440297741944,"p2","e10","y"
54.8422427256634,"p3","e10","z"
59.321488403395,"p4","e10","x"
0.734290674215808,"p5","e10","y"
57.0607696156382,"p6","e10","z"
59.2296367248369,"p7","e10","x"
0.0902646848897665,"p8","e10","y"
54.8763425937046,"p9","e10","z"
59.3658612464263,"p10","e10","x"
1.73909939058273,"p1","e11","y"
54.6237530046418,"p2","e11","z"
59.2169371798038,"p3","e11","x"
