"data_all_lengths","length_people","length_experiments"
109.116195264317,"p9","e9"
112.418695065619,"p9","e9"
112.873176815034,"p9","e9"
100.539613745494,"p10","e9"
98.0876677219193,"p10","e9"
97.3902899129287,"p10","e9"
100.657823257318,"p10","e9"
97.7948772277999,"p10","e9"
104.279951763733,"p10","e9"
102.374221339026,"p10","e9"
101.11200797642,"p10","e9"
99.2220580823725,"p10","e9"
101.173244724548,"p10","e9"
87.3778553124146,"p1","e10"
93.1026094012839,"p1","e10"
86.4070148651189,"p1","e10"
83.6338596607671,"p1","e10"
92.2657429396515,"p1","e10"
94.0099217899761,"p1","e10"
93.8030143925232,"p1","e10"
91.7632992572139,"p1","e10"
91.9122706796569,"p1","e10"
94.0684914876244,"p1","e10"
69.2588179260582,"p2","e10"
72.0157932626747,"p2","e10"
70.8710701224934,"p2","e10"
70.2407513142167,"p2","e10"
75.3869285796141,"p2","e10"
73.569817861345,"p2","e10"
73.6028955484643,"p2","e10"
71.3450362693713,"p2","e10"
71.8192802384232,"p2","e10"
74.8986157065837,"p2","e10"
84.3342288844556,"p3","e10"
78.833128351608,"p3","e10"
79.4611656123909,"p3","e10"
80.5324011888721,"p3","e10"
77.7976584918037,"p3","e10"
80.5124345273173,"p3","e10"
76.0701867228922,"p3","e10"
81.810207581429,"p3","e10"
77.3917721482919,"p3","e10"
77.4725955640788,"p3","e10"
78.6898515758346,"p4","e10"
71.6829520702143,"p4","e10"
75.4843303357827,"p4","e10"
75.1717657985203,"p4","e10"
76.6432674620074,"p4","e10"
73.6279121191832,"p4","e10"
76.4685963558163,"p4","e10"
80.5683502388228,"p4","e10"
75.180887056786,"p4","e10"
77.097806499318,"p4","e10"
90.6707747078571,"p5","e10"
78.2516741621493,"p5","e10"
79.7666820176723,"p5","e10"
77.470132021046,"p5","e10"
70.854812578638,"p5","e10"
72.6676016662153,"p5","e10"
70.2175814491814,"p5","e10"
74.7889194828904,"p5","e10"
77.6656364011726,"p5","e10"
72.1885781297359,"p5","e10"
78.046921100286,"p6","e10"
71.9238099759898,"p6","e10"
71.1300033546342,"p6","e10"
71.4071796748503,"p6","e10"
72.9992400114863,"p6","e10"
76.9141015645231,"p6","e10"
74.5016333185247,"p6","e10"
71.8722661164205,"p6","e10"
73.9403689437452,"p6","e10"
77.9216582834719,"p6","e10"
82.0160489512869,"p7","e10"
73.4782618354954,"p7","e10"
77.523189363766,"p7","e10"
74.1488461181433,"p7","e10"
76.9540233060679,"p7","e10"
72.5509819271931,"p7","e10"
74.9526347097249,"p7","e10"
77.4845083930075,"p7","e10"
74.231275170388,"p7","e10"
75.2311818204576,"p7","e10"
76.910338246897,"p8","e10"
77.5523060338389,"p8","e10"
74.6904846736577,"p8","e10"
73.7658961822162,"p8","e10"
75.3553897654571,"p8","e10"
75.3374456917897,"p8","e10"
71.1534408424619,"p8","e10"
78.0555439231043,"p8","e10"
76.273652482058,"p8","e10"
77.5423872168328,"p8","e10"
97.7989977660564,"p9","e10"
94.3749124197473,"p9","e10"
91.1137957087457,"p9","e10"
101.790007222008,"p9","e10"
91.8761707984783,"p9","e10"
92.2871045801422,"p9","e10"
85.0741135822917,"p9","e10"
89.3333126855656,"p9","e10"
98.1067369994375,"p9","e10"
89.0808286226235,"p9","e10"
72.2336900073341,"p10","e10"
73.7770016288809,"p10","e10"
74.5376752552156,"p10","e10"
74.3869450147363,"p10","e10"
77.1245872422836,"p10","e10"
77.2834679034134,"p10","e10"
79.679969727269,"p10","e10"
76.7022331136409,"p10","e10"
79.5002120984692,"p10","e10"
82.57097519487,"p10","e10"
99.2531164100868,"p1","e11"
95.0491633940555,"p1","e11"
88.369033444785,"p1","e11"
100.596710347966,"p1","e11"
97.0475482562909,"p1","e11"
102.195995460064,"p1","e11"
99.5845133988768,"p1","e11"
93.8798556423691,"p1","e11"
102.088422596364,"p1","e11"
104.241541471354,"p1","e11"
83.6378484595857,"p2","e11"
82.1100893389853,"p2","e11"
84.2673591760653,"p2","e11"
80.8812586256193,"p2","e11"
83.3626640309675,"p2","e11"
80.1466773692373,"p2","e11"
80.9171272834351,"p2","e11"
82.4561655153936,"p2","e11"
83.0417979428465,"p2","e11"
83.8967141516473,"p2","e11"
98.3404668730221,"p3","e11"
93.309492737692,"p3","e11"
92.0760447557099,"p3","e11"
92.2093342020704,"p3","e11"
79.9690490384315,"p3","e11"
85.4628149260651,"p3","e11"
83.817069344573,"p3","e11"
94.9322962423882,"p3","e11"
89.2191135418065,"p3","e11"
85.1374079598275,"p3","e11"
81.4964703624271,"p4","e11"
87.0889962841081,"p4","e11"
79.7680580512186,"p4","e11"
83.4127849494522,"p4","e11"
86.2701602013151,"p4","e11"
81.8165131956138,"p4","e11"
80.7892018519975,"p4","e11"
79.9755536921626,"p4","e11"
85.4445225529489,"p4","e11"
83.3239020283695,"p4","e11"
94.0171367062918,"p5","e11"
93.5631120271455,"p5","e11"
86.4656147586609,"p5","e11"
86.1595534352148,"p5","e11"
83.7024959582415,"p5","e11"
83.3971750274495,"p5","e11"
85.3222969262199,"p5","e11"
83.5596250699396,"p5","e11"
78.2440770132547,"p5","e11"
86.0226911243474,"p5","e11"
79.7015496155503,"p6","e11"
84.4525948832104,"p6","e11"
86.9831963093709,"p6","e11"
80.9329885906123,"p6","e11"
86.9156757792837,"p6","e11"
87.4338723520253,"p6","e11"
85.6743508540112,"p6","e11"
81.4409218359802,"p6","e11"
87.4049103159736,"p6","e11"
81.5933330144835,"p6","e11"
83.7164414741345,"p7","e11"
83.4299727970628,"p7","e11"
81.7675851409402,"p7","e11"
80.4317923399131,"p7","e11"
83.9410275030375,"p7","e11"
81.8794068086683,"p7","e11"
85.0496289370155,"p7","e11"
83.1240243472754,"p7","e11"
81.0084803731421,"p7","e11"
80.3844345650246,"p7","e11"
86.1042464966143,"p8","e11"
87.0733315545166,"p8","e11"
86.7905708717561,"p8","e11"
84.3721014895013,"p8","e11"
82.3452469806759,"p8","e11"
88.8720805244245,"p8","e11"
83.4793586343169,"p8","e11"
86.1311716772336,"p8","e11"
88.8314220879104,"p8","e11"
85.6089224870462,"p8","e11"
95.0224764880647,"p9","e11"
97.3989842675939,"p9","e11"
94.784105979823,"p9","e11"
100.706094322379,"p9","e11"
95.915168821765,"p9","e11"
95.423145795774,"p9","e11"
98.6439125179533,"p9","e11"
96.244139461563,"p9","e11"
91.4235957623753,"p9","e11"
91.8859857162443,"p9","e11"
84.2444961658015,"p10","e11"
83.8074136151752,"p10","e11"
85.8087773721043,"p10","e11"
84.9235030352404,"p10","e11"
86.8946056827052,"p10","e11"
83.4852645404312,"p10","e11"
86.5010592579942,"p10","e11"
84.2229551237148,"p10","e11"
88.3984838345104,"p10","e11"
86.6708359845629,"p10","e11"
103.734320676994,"p1","e12"
103.540428834243,"p1","e12"
102.652844602025,"p1","e12"
104.026352322449,"p1","e12"
105.349764291465,"p1","e12"
111.034101626434,"p1","e12"
118.458978524974,"p1","e12"
108.523201031381,"p1","e12"
106.40982919665,"p1","e12"
112.802817715167,"p1","e12"
94.6111907238569,"p2","e12"
91.9755583169666,"p2","e12"
92.8638612537987,"p2","e12"
93.2785988677873,"p2","e12"
92.457984110044,"p2","e12"
94.2314465396328,"p2","e12"
94.1299577735396,"p2","e12"
93.8051370083974,"p2","e12"
92.7656838573219,"p2","e12"
92.6286790308416,"p2","e12"
108.321497456308,"p3","e12"
100.046386536268,"p3","e12"
98.0603198832069,"p3","e12"
100.689971701954,"p3","e12"
96.0009368392261,"p3","e12"
93.772182793968,"p3","e12"
99.6543753358601,"p3","e12"
101.374847868637,"p3","e12"
102.108220647145,"p3","e12"
103.211445566888,"p3","e12"
93.5919196286437,"p4","e12"
94.0824626952207,"p4","e12"
99.1235773795865,"p4","e12"
92.2191712035105,"p4","e12"
92.3510244673395,"p4","e12"
91.9764096464545,"p4","e12"
93.8701143411095,"p4","e12"
94.1698058292754,"p4","e12"
89.4006385620676,"p4","e12"
92.548213890219,"p4","e12"
110.956598279362,"p5","e12"
97.367685135398,"p5","e12"
96.9899345604105,"p5","e12"
95.4500913266137,"p5","e12"
96.615324161779,"p5","e12"
98.0381698028082,"p5","e12"
98.4273684356457,"p5","e12"
101.065239771697,"p5","e12"
93.7520744157886,"p5","e12"
94.4173950353203,"p5","e12"
100.546714764358,"p6","e12"
94.5922228727769,"p6","e12"
90.0988587940302,"p6","e12"
94.3654561049544,"p6","e12"
98.0095346750665,"p6","e12"
99.7752134528134,"p6","e12"
92.5893569994606,"p6","e12"
94.0413866147735,"p6","e12"
89.0474961322619,"p6","e12"
93.3425158274554,"p6","e12"
97.658748465999,"p7","e12"
93.6662494451986,"p7","e12"
95.5009313608498,"p7","e12"
90.0334354768957,"p7","e12"
92.8040029125391,"p7","e12"
91.3477970108022,"p7","e12"
94.4361763653113,"p7","e12"
91.3563060181766,"p7","e12"
92.8907663360534,"p7","e12"
93.2721512836591,"p7","e12"
96.135617197406,"p8","e12"
98.8596874505862,"p8","e12"
94.8227477713377,"p8","e12"
95.8373110295445,"p8","e12"
93.3449558634383,"p8","e12"
96.2403241612346,"p8","e12"
91.4120308317971,"p8","e12"
94.5485368590978,"p8","e12"
94.0720178346705,"p8","e12"
95.5220514632453,"p8","e12"
111.255799735059,"p9","e12"
108.062329992615,"p9","e12"
110.01212850041,"p9","e12"
109.858858982391,"p9","e12"
109.60815469361,"p9","e12"
115.25472252401,"p9","e12"
117.569469226391,"p9","e12"
110.314397545411,"p9","e12"
103.462336773528,"p9","e12"
111.785408417284,"p9","e12"
103.30111085154,"p10","e12"
94.5996396456219,"p10","e12"
92.9209091290191,"p10","e12"
98.4237573357485,"p10","e12"
94.82097844587,"p10","e12"
98.3146686219346,"p10","e12"
100.465514842994,"p10","e12"
99.0133309223539,"p10","e12"
96.4796099411484,"p10","e12"
96.2565898558298,"p10","e12"
82.9348754881546,"p1","e13"
89.7150555280257,"p1","e13"
84.1507996186174,"p1","e13"
87.608619642069,"p1","e13"
88.3453991415634,"p1","e13"
94.5512677644705,"p1","e13"
91.6448377215559,"p1","e13"
94.3054589507057,"p1","e13"
94.723402868563,"p1","e13"
98.4427607580305,"p1","e13"
72.0730476844159,"p2","e13"
72.8078438604061,"p2","e13"
75.9178292907337,"p2","e13"
73.4653013006803,"p2","e13"
74.656279546761,"p2","e13"
70.9636403338028,"p2","e13"
74.3631434066041,"p2","e13"
73.2019719544598,"p2","e13"
71.6449516337509,"p2","e13"
73.8621160220001,"p2","e13"
82.8598572072115,"p3","e13"
86.4961225356977,"p3","e13"
81.1854395754394,"p3","e13"
79.2459101171299,"p3","e13"
81.4264190442712,"p3","e13"
79.1908035535662,"p3","e13"
84.924721715223,"p3","e13"
77.3983718321561,"p3","e13"
81.7697973500991,"p3","e13"
82.4336433510617,"p3","e13"
81.5279317399673,"p4","e13"
72.0262054363682,"p4","e13"
72.8281382679645,"p4","e13"
77.8843427502012,"p4","e13"
74.9222843228499,"p4","e13"
78.6287289988125,"p4","e13"
75.8087827772004,"p4","e13"
75.3773236726976,"p4","e13"
81.0081360401196,"p4","e13"
76.0569149709178,"p4","e13"
90.9730942454256,"p5","e13"
84.1829586374229,"p5","e13"
83.0647393781401,"p5","e13"
80.4607228100159,"p5","e13"
77.4895392326159,"p5","e13"
72.80245335083,"p5","e13"
79.4507807614761,"p5","e13"
75.5410566503212,"p5","e13"
73.4094699980981,"p5","e13"
69.769555931078,"p5","e13"
73.6645285251559,"p6","e13"
72.9811721168492,"p6","e13"
72.8226251640891,"p6","e13"
74.0265052961878,"p6","e13"
77.0908242742416,"p6","e13"
70.319184408113,"p6","e13"
79.1709172311915,"p6","e13"
73.4370764597781,"p6","e13"
74.0638993585617,"p6","e13"
75.1386856118136,"p6","e13"
76.0593464363817,"p7","e13"
77.9891202405884,"p7","e13"
70.9052487492824,"p7","e13"
73.4209366682148,"p7","e13"
75.757780769693,"p7","e13"
79.2667155962674,"p7","e13"
75.7658194213845,"p7","e13"
77.4019879848921,"p7","e13"
77.7466797620348,"p7","e13"
75.0230693979881,"p7","e13"
78.1157753188494,"p8","e13"
78.6998435748996,"p8","e13"
80.7929737796807,"p8","e13"
78.4225483536838,"p8","e13"
75.808456459289,"p8","e13"
77.9969755165017,"p8","e13"
76.8716983083799,"p8","e13"
75.2954307648168,"p8","e13"
78.0507613552897,"p8","e13"
73.9119207138504,"p8","e13"
90.2379760412518,"p9","e13"
96.3226039635785,"p9","e13"
83.7943830695081,"p9","e13"
86.5551165031084,"p9","e13"
91.0211918586333,"p9","e13"
91.3921545559937,"p9","e13"
88.2577842702515,"p9","e13"
96.6864700977913,"p9","e13"
96.7452583249909,"p9","e13"
85.5701855446475,"p9","e13"
75.9296883925811,"p10","e13"
74.5877622479697,"p10","e13"
75.2004438433687,"p10","e13"
74.9059467188633,"p10","e13"
80.6663652152369,"p10","e13"
75.9186325411762,"p10","e13"
76.7937968929008,"p10","e13"
78.5730452369782,"p10","e13"
77.5538977606439,"p10","e13"
78.9195269262851,"p10","e13"
98.0440182890422,"p1","e14"
101.558894392366,"p1","e14"
101.316717495012,"p1","e14"
97.9081605638946,"p1","e14"
93.3592379682933,"p1","e14"
99.753282249326,"p1","e14"
103.666160179358,"p1","e14"
102.837212753578,"p1","e14"
109.310001209666,"p1","e14"
95.9968537183627,"p1","e14"
84.1774707846166,"p2","e14"
86.7067944971921,"p2","e14"
84.1493749962399,"p2","e14"
85.792777685095,"p2","e14"
86.6148017516715,"p2","e14"
83.3125415830392,"p2","e14"
82.9879140055305,"p2","e14"
81.9778623447121,"p2","e14"
82.4765992092041,"p2","e14"
80.2139524653891,"p2","e14"
94.314891164493,"p3","e14"
89.3603806189726,"p3","e14"
89.4714575759376,"p3","e14"
92.916913762006,"p3","e14"
85.7573237029223,"p3","e14"
95.5164418709645,"p3","e14"
96.2439661362846,"p3","e14"
91.815288274413,"p3","e14"
90.3680644518654,"p3","e14"
92.7240266009953,"p3","e14"
83.0633248564945,"p4","e14"
83.4467880849654,"p4","e14"
81.7997325531758,"p4","e14"
83.0020724294539,"p4","e14"
85.0562377242303,"p4","e14"
81.269666946609,"p4","e14"
83.199264004972,"p4","e14"
80.9032112726115,"p4","e14"
81.70318808385,"p4","e14"
85.3927584463465,"p4","e14"
95.4435736965974,"p5","e14"
97.8548866544764,"p5","e14"
92.5855477433268,"p5","e14"
81.7393670043133,"p5","e14"
84.4992370044133,"p5","e14"
79.671926196955,"p5","e14"
86.9228857329312,"p5","e14"
84.3380662182211,"p5","e14"
84.5777158523954,"p5","e14"
81.2016502467447,"p5","e14"
88.3244394933516,"p6","e14"
86.2972567105622,"p6","e14"
81.6969374138174,"p6","e14"
86.0325784379682,"p6","e14"
86.2098569229028,"p6","e14"
85.6239057116983,"p6","e14"
81.5091823020438,"p6","e14"
82.2289965812853,"p6","e14"
85.4801060400811,"p6","e14"
82.1989539505036,"p6","e14"
90.8928075122506,"p7","e14"
85.9795040784643,"p7","e14"
86.5677747595716,"p7","e14"
85.3780948282676,"p7","e14"
84.7536590961325,"p7","e14"
90.1272253983752,"p7","e14"
84.4750447336036,"p7","e14"
87.2991040717032,"p7","e14"
79.5478949827012,"p7","e14"
89.3593248389025,"p7","e14"
87.024145976689,"p8","e14"
86.5166385065348,"p8","e14"
88.1103134016596,"p8","e14"
89.5205223113484,"p8","e14"
86.9450340791803,"p8","e14"
85.5050858936563,"p8","e14"
84.9376108513473,"p8","e14"
92.6182137624494,"p8","e14"
83.346012257218,"p8","e14"
83.6545608128809,"p8","e14"
105.804802603745,"p9","e14"
105.206500232611,"p9","e14"
93.7732076227804,"p9","e14"
101.509233736099,"p9","e14"
95.6708112581627,"p9","e14"
96.8250449622061,"p9","e14"
97.817076472461,"p9","e14"
96.8105516887102,"p9","e14"
93.5696610043325,"p9","e14"
105.714594569993,"p9","e14"
83.8043108423637,"p10","e14"
84.7062547770433,"p10","e14"
83.9690925653225,"p10","e14"
86.6562321169386,"p10","e14"
84.28786855894,"p10","e14"
86.5038584837536,"p10","e14"
93.9165327839107,"p10","e14"
87.8645209126809,"p10","e14"
88.6178700227991,"p10","e14"
87.3917137368926,"p10","e14"
108.037906316405,"p1","e15"
111.137613512495,"p1","e15"
107.835133628155,"p1","e15"
105.730988375501,"p1","e15"
103.074934798421,"p1","e15"
111.346968369702,"p1","e15"
112.418537586254,"p1","e15"
107.093376392231,"p1","e15"
110.246697767736,"p1","e15"
111.006413169191,"p1","e15"
103.574564571713,"p2","e15"
95.0680583482835,"p2","e15"
95.1231366795254,"p2","e15"
95.4167951886601,"p2","e15"
93.8330736451051,"p2","e15"
94.0152902364517,"p2","e15"
95.6542963479692,"p2","e15"
92.9191891130923,"p2","e15"
93.510482510287,"p2","e15"
94.8913319367815,"p2","e15"
105.128798545106,"p3","e15"
102.861415300606,"p3","e15"
103.740495820997,"p3","e15"
104.24593176808,"p3","e15"
99.847846337179,"p3","e15"
102.104412913537,"p3","e15"
100.041071999268,"p3","e15"
101.45437498434,"p3","e15"
103.985232458208,"p3","e15"
100.782542113324,"p3","e15"
97.5815106172921,"p4","e15"
99.2335639804229,"p4","e15"
96.0955473853179,"p4","e15"
92.3968543630277,"p4","e15"
94.7619802852245,"p4","e15"
94.3379361356197,"p4","e15"
94.7610003834234,"p4","e15"
94.4357109608505,"p4","e15"
93.6661705927097,"p4","e15"
92.9291413597286,"p4","e15"
111.66923407725,"p5","e15"
109.511716452607,"p5","e15"
97.7405843922061,"p5","e15"
99.964668474212,"p5","e15"
96.6117865657152,"p5","e15"
92.9717727447533,"p5","e15"
93.4392284649473,"p5","e15"
99.2222767737548,"p5","e15"
95.8662082646196,"p5","e15"
97.7223875523212,"p5","e15"
98.6848921867544,"p6","e15"
96.9213814899175,"p6","e15"
93.4275143999085,"p6","e15"
94.7294815865417,"p6","e15"
97.3946307501505,"p6","e15"
99.5566198099817,"p6","e15"
93.8263460296981,"p6","e15"
94.6790822322279,"p6","e15"
94.9617671828895,"p6","e15"
93.5537408971722,"p6","e15"
101.56202590897,"p7","e15"
101.421869171549,"p7","e15"
98.8279028622776,"p7","e15"
93.9379790237759,"p7","e15"
95.4861631474347,"p7","e15"
96.9584540883233,"p7","e15"
94.8910416807025,"p7","e15"
94.8260240827984,"p7","e15"
97.3879097552971,"p7","e15"
93.3289491206785,"p7","e15"
101.155026391022,"p8","e15"
98.8478530315361,"p8","e15"
100.666303145469,"p8","e15"
100.617488629229,"p8","e15"
99.7514369225598,"p8","e15"
97.0960387425921,"p8","e15"
93.8648947283546,"p8","e15"
98.3388137647433,"p8","e15"
98.5578459225904,"p8","e15"
97.0525279458167,"p8","e15"
117.388380378922,"p9","e15"
96.8916060469702,"p9","e15"
115.334312769226,"p9","e15"
105.486744523306,"p9","e15"
109.245267770143,"p9","e15"
115.936830063995,"p9","e15"
111.81534682998,"p9","e15"
107.65434419707,"p9","e15"
118.453151745521,"p9","e15"
108.283139229253,"p9","e15"
99.7952314251145,"p10","e15"
98.0085096661328,"p10","e15"
99.8070272666832,"p10","e15"
96.136724040297,"p10","e15"
97.596047876842,"p10","e15"
100.117164616045,"p10","e15"
101.479916454051,"p10","e15"
103.873618027971,"p10","e15"
97.0293346025777,"p10","e15"
98.9713549648777,"p10","e15"
73.1777537820501,"p1","e16"
78.4648089023854,"p1","e16"
80.4662360547962,"p1","e16"
73.7873067611988,"p1","e16"
84.0024435011786,"p1","e16"
84.6410309057118,"p1","e16"
88.1843897815167,"p1","e16"
69.9810913258121,"p1","e16"
79.7242761117954,"p1","e16"
94.693342392957,"p1","e16"
62.8943077718146,"p2","e16"
63.1375574718861,"p2","e16"
61.9401418814836,"p2","e16"
60.7029852169644,"p2","e16"
62.3470221319476,"p2","e16"
62.4624893144578,"p2","e16"
61.9969927056147,"p2","e16"
62.085337303896,"p2","e16"
60.4137600027805,"p2","e16"
61.2199760098022,"p2","e16"
71.4239660356363,"p3","e16"
66.3924978279596,"p3","e16"
66.5960285868061,"p3","e16"
65.3209723369635,"p3","e16"
65.1597425560176,"p3","e16"
68.4641220514848,"p3","e16"
67.0004527897803,"p3","e16"
67.3458148633037,"p3","e16"
64.2417704006426,"p3","e16"
64.2096006500739,"p3","e16"
72.9665891449843,"p4","e16"
74.8281977301197,"p4","e16"
74.0888753557759,"p4","e16"
65.5426231085378,"p4","e16"
73.3413618175678,"p4","e16"
67.4262827541937,"p4","e16"
70.3407870217052,"p4","e16"
71.7389036565152,"p4","e16"
68.4785670902066,"p4","e16"
67.4728535931828,"p4","e16"
67.1452181785204,"p5","e16"
63.8202638268564,"p5","e16"
62.6801923851724,"p5","e16"
61.97840139171,"p5","e16"
62.5987701231117,"p5","e16"
63.6945610253686,"p5","e16"
65.324224858604,"p5","e16"
61.529514264673,"p5","e16"
64.3810659126616,"p5","e16"
64.4996377044576,"p5","e16"
62.6858369666427,"p6","e16"
61.5460571065379,"p6","e16"
61.1576450190621,"p6","e16"
62.3502975315893,"p6","e16"
63.4853567598425,"p6","e16"
61.8093181145128,"p6","e16"
63.6719994539652,"p6","e16"
61.8076781636836,"p6","e16"
62.0750980682999,"p6","e16"
62.3208378106419,"p6","e16"
63.2079317048277,"p7","e16"
61.7369006479641,"p7","e16"
65.0748500204807,"p7","e16"
64.2886200518573,"p7","e16"
62.4090690777494,"p7","e16"
65.1156803170113,"p7","e16"
61.9298718097192,"p7","e16"
62.3646726797513,"p7","e16"
64.1167278612812,"p7","e16"
61.4339261346448,"p7","e16"
62.0566912712748,"p8","e16"
63.169364343041,"p8","e16"
64.8303247180518,"p8","e16"
63.8306753611339,"p8","e16"
61.8240783855165,"p8","e16"
64.3998829651043,"p8","e16"
63.1732571420979,"p8","e16"
64.3047872654494,"p8","e16"
62.9259937060157,"p8","e16"
61.6502053959663,"p8","e16"
74.5674822608875,"p9","e16"
77.7826486360455,"p9","e16"
78.7156196505916,"p9","e16"
80.9147297065195,"p9","e16"
78.9784808373153,"p9","e16"
67.8332131024811,"p9","e16"
80.1373136207409,"p9","e16"
69.2937692545379,"p9","e16"
77.6735796549678,"p9","e16"
76.4370861483068,"p9","e16"
70.8853212749168,"p10","e16"
73.3712316767239,"p10","e16"
68.3537240580443,"p10","e16"
72.501007592224,"p10","e16"
65.5437023325255,"p10","e16"
68.7141470609545,"p10","e16"
68.9168283643473,"p10","e16"
69.1716871718987,"p10","e16"
65.3318981393727,"p10","e16"
68.7346456632036,"p10","e16"
